index,title,text
9947,How to link patients with suspicious COVID-19 to health system from the community pharmacies? A route proposal,"Besides to the application of the route proposed in this article, pharmacy managers must guarantee the education to all staff in the correct case management, as well as raising awareness of the importance of hand hygiene and cleaning of pharmacies after the care of a suspected case. Additionally, they need to ensure the availability of hand hygiene products. 4 Community pharmacies and pharmacy staff play a crucial role in minimizing the stage of ""community transmission"" of COVID-19, through properly detection, referral and management of possible cases and customer education about self-care to prevent the infection transmission, including hand hygiene, correct use of face masks, and evaluation of symptoms, accordingly to the government instructions. "
34481,COVID-19 in Canada: Predictions for the future and control lessons from Asia,"coronavirus case numbers. Given what we know about European and Asian cases, we integrate these countries into our discussion in order to suggest appropriate NPIs for Canadian federal and provincial policymakers. Based on these models and predictions, we also question the reluctance of Canadian policy makers to learn from jurisdictions such as Taiwan and Hong Kong, where the COVID-19 outbreak appears to have been brought under control. 6 These countries have also extensively adopted face masks for the wider public, which along with hand hygiene are demonstrated to be effective against viral spread. 7, 8"
34481,COVID-19 in Canada: Predictions for the future and control lessons from Asia,"As with any discussion of exponential virus growth, it is difficult to predict exactly when the peak of the outbreak will take place in Canada. However our models are consistent with other models of exponential growth, including those from Italy where the exponential growth pattern continues unabated. 5 Countries in Asia, including Taiwan, Singapore, and Hong Kong, have rapidly brought the COVID-19 outbreak under control, and have important lessons to teach European and North American nations struggling with exponential growth rates. Both these nations have used a multitude of early, aggressive interventions including rapid border controls, social distancing, the innovative and population-wide use of smart phone technology and the ubiquitous wearing of surgical masks in healthcare settings as well as the general population. 10 Apart from the late and uncertain adoption of social distancing, Canada has not been willing or able to learn from these countries' experience. In particular, there is not yet any attempt to mobilize smart phone technology or use face masks for all healthcare workers. Face masks have been shown to reduce infection rates in influenza epidemics and WHO officials have been shown in news media to be wearing face masks whilst addressing news 3 . CC-BY-NC-ND 4.0 International license It is made available under a author/funder, who has granted medRxiv a license to display the preprint in perpetuity."
34481,COVID-19 in Canada: Predictions for the future and control lessons from Asia,"conferences. Smart phone technology adapted to Canadian needs would involve the creation of a national-level app which can be downloaded and used to track COVID-19 cases in real time, provide uniform updates on public policy and announcements; and make simple, consistent messaging available on a national scale. The ubiquitous use of face masks, at least in healthcare settings is a rapid adoption NPI which can have major impacts on COVID-19 related morbidity and mortality in Canada and elsewhere. 11 Policymakers in Canada should also implement a rapid roll out of policies that harness the power of smart phone technology [12] [13] [14] [15] and the wearing of face masks by the public. Unfortunately, the messaging in Canada has been counterproductive and has included various versions of ""face masks don't work unless properly used."" This is the same as claiming that hand washing does not work, unless properly carried out. Both Taiwan and Hong Kong function as forms of democracies, not unlike Canada and the United States. It should therefore be possible to move with deliberate and urgent speed to implement policies that have been shown to work in these Asian countries. Mandating healthcare workers to wear a mask in work places is a good start. Failure to make bold and rapid moves based on the successful measures that have been implemented in Taiwan and Hong Kong is likely to prove very costly in terms of overloaded ICU resources, public mistrust of health officials and an exponential increase in morbidity and mortality, the latter of which were observed in countries like Italy."
34732,Disposable N95 Masks Pass Qualitative Fit-Test But Have Decreased Filtration Efficiency after Cobalt-60 Gamma Irradiation,The masks that were not used in the qualitative fit test were tested for their particulate filtering efficiency at MIT (masks used in the qualitative fit test were not brought to MIT in an attempt to adhere to social distancing guidelines).
37321,Applications of google search trends for risk communication in infectious disease management: A case study of COVID-19 outbreak in Taiwan,"Coronavirus, handwashing, and face masks related terms from GT were collected from December 5 th , 2019 to February 8 th , 2020. These search terms represented the information search for COVID-19 and practice of personal hygiene in order to prevent disease transmission. Relative search volume (RSV) data were filtered by geographic regions in Taiwan. GT data then were compared with daily data on COVID-19 cases that were obtained from the Taiwan Centers for Disease Control' website."
37321,Applications of google search trends for risk communication in infectious disease management: A case study of COVID-19 outbreak in Taiwan,"In addition, face masks related searches in Mandarin also increased as raised of COVID-19 related searches. Public restlessness seems to drive immense purchases of face masks that lead to face masks shortage in Taiwan that forced Taiwan government to loosen restrictions on surgical mask imports (Tzu-yu and Yi-ching, 2020). And due to massive panic buying of masks, Taiwan government has announced in February 3rd that face masks will be distributed through National Health Insurance (NHI) contracted pharmacies and drugstores started from February 6 th 2020. This policy might also correspond with declined of masks-related searches after D point (Taiwan CDC, 2020) Otherwise, searches for handwashing related information were relatively stable in 20 points and quickly increased in the fourth week of January 2020. These searches were gradually increased as declining of COVID-19 and face masks related searches. This condition indicated that people were still gathering information about necessary handwashing practices for personal hygiene and protection while lacking face masks."
38086,Interrupting COVID-19 transmission by implementing enhanced traffic control bundling: Implications for global prevention and control efforts,"patients exhibiting atypical manifestations or awaiting definitive diagnosis. A second adaptation involves enhancing the checkpoint hand disinfection and gowning up with Personal Protective Equipment deployed in traditional TCB. Under eTCB, checkpoint hand disinfection and donning of face masks are now required of all visitors who seek to enter hospitals."
38086,Interrupting COVID-19 transmission by implementing enhanced traffic control bundling: Implications for global prevention and control efforts,"Second, to address community to hospital infection threats, checkpoint hand disinfection and face masks are required of all visitors entering the hospital. This is supplemented with heightened environmental cleaning and disinfection."
34577,"What is required to prevent a second major outbreak of the novel coronavirus SARS-CoV-2 upon lifting the metropolitan-wide quarantine of Wuhan city, China","To curb the epidemic, the Chinese government introduced a 'metropolitan-wide quarantine' of the city of Wuhan from 23 rd January 2020, by terminating all public transportation in the city and intercity links 7 . During the metropolitan-wide quarantine, the National Health Commission and the China Centre for Disease Control urged the use of facial masks in all public spaces, put in place strict home containment policies, postponed schools and industry reopening to reduce communal activities and person-to-person transmission. A massive screening program was implemented for individuals in close contact with the infected or high-risk individuals 8-10 . The strict control in Wuhan has been effective, with the daily reported confirmed cases significantly reduced from 1500-2000 at its peak to 10 cases or less a day 11 . However, the implementation of the quarantine has also severely damaged its economy, with predictions that the Chinese economy will grow by less than 4% in the first quarter of 2020 12 . The daily life of Wuhan residents has also been seriously disrupted, and the long duration of home containment may result in mental and psychological issues 13, 14 ."
34577,"What is required to prevent a second major outbreak of the novel coronavirus SARS-CoV-2 upon lifting the metropolitan-wide quarantine of Wuhan city, China","Lifting the metropolitan-wide quarantine is imminent. Since late February, major cities across China have gradually eased their restriction levels and partially resumed public transportation 15 . As the epicentre of the outbreak, Wuhan faces the dilemma of balancing the substantial accumulating economic losses with the hard-earned control of the epidemic. Lifting the quarantine restrictions in the city and reopening transport links with the rest of China has become the top priority for the policymakers. We aim to determine to what level of the two commonly used control measures, social distancing and facial mask usage, are necessary to prevent a resurgence of the epidemic due to either residual active cases in Wuhan or imported cases after lifting the quarantine."
34577,"What is required to prevent a second major outbreak of the novel coronavirus SARS-CoV-2 upon lifting the metropolitan-wide quarantine of Wuhan city, China","We examined six proposed dates for quarantine lifting in our model. When public contact recovered to 100% the pre-quarantine level and facial mask usage was high at 95%, the epidemic would follow a smooth decline to elimination regardless of which day for quarantine was lifted ( Figure 1a ). In contrast, when facial mask usage was reduced to 50%, any quarantine lifting date before 25 th April would result in a second major outbreak (Figure 1b) . Similarly, when facial mask usage was sustained at 80%, and public contact rate was recovered to 100% of the pre-quarantine level, an earlier lifting on 21 st March may lead to a second minor outbreak ( Figure 1c ). But, if the public contact rate was 50% more than the pre-quarantine level, a second major outbreak would occur in all quarantine lifting dates except 25 th April (Figure 1d )."
34577,"What is required to prevent a second major outbreak of the novel coronavirus SARS-CoV-2 upon lifting the metropolitan-wide quarantine of Wuhan city, China","Combinations of high facial mask usage and reduced public contacts may lead to a smooth decline of the epidemic on various quarantine lifting dates ( Figure 2 ). For an early lifting date (21 st March), facial mask needed to be sustained at a relatively high rate (≥85%) if public contacts were to recover to 100% of the pre-quarantine level. In contrast, lifting the quarantine on 18 th April allowed public person-to-person contact adjusted back to the pre-quarantine level with a substantially lower level of facial mask usage (75%). However, a low facial mask usage (<50%) combined with an increased public contact (>100%) would always lead a significant second outbreak in most quarantine lifting scenarios. Lifting the quarantine on 25 th April would ensure a smooth decline of the epidemics regardless of the combinations of public contact rates and facial mask usage."
34577,"What is required to prevent a second major outbreak of the novel coronavirus SARS-CoV-2 upon lifting the metropolitan-wide quarantine of Wuhan city, China","Metropolitan-wide quarantine that was introduced in Wuhan on 23rd January 2020 and has been remarkably effective at reducing transmission of COVID-19. We showed that it was possible to lift the quarantine and control the epidemic, but only if specific measures such as sustaining high facial mask usage and limiting the public contact rate remained in place. Otherwise, the epidemic will recur either from residual cases in Wuhan or imported cases from elsewhere when the transport links resume. Adopting and maximising other methods such as testing, contact tracing, and frequent hand washing would also reduce the probability of a second epidemic."
34577,"What is required to prevent a second major outbreak of the novel coronavirus SARS-CoV-2 upon lifting the metropolitan-wide quarantine of Wuhan city, China","Our study suggests that maintaining a reduction in the contact rate below the pre-quarantine levels is an important ongoing intervention until a vaccine is available. If residents return to the same level of activities as the pre-quarantine very high level of facial mask usage rate of 85% (or other powerful interventions) will be required. Any additional public interactions, such as the influx of the five million returning residents to Wuhan, may trigger a second outbreak. Governments will need to determine how to minimise public contacts from workplaces, venues for essential daily commodities, residents, leisure, entertainment venues and public events although limiting or modifying the later may be important. Intercity travel should be minimised, and the return of the residents may need to be staged. The full restoration of the intercity public transportation may take months, and careful planning of the size of population inflow is necessary."
34577,"What is required to prevent a second major outbreak of the novel coronavirus SARS-CoV-2 upon lifting the metropolitan-wide quarantine of Wuhan city, China","Maintaining ongoing high facial mask usage among the population may be challenging for a number of reasons. Firstly, supplying this number of masks to a population of the size of Wuhan let alone other cities in China and the world will be very challenging and may critically limit their availability for health care workers at high risk. Re-using disposable masks that may limit their efficacy."
34577,"What is required to prevent a second major outbreak of the novel coronavirus SARS-CoV-2 upon lifting the metropolitan-wide quarantine of Wuhan city, China","China is in a unique position to determine if the quarantine measures that successfully contained COVID-19 in Wuhan can be eased while allowing economic activity to resume. We recommend population facial mask usage only when the provision for high-risk health care workers is secured. We acknowledge the substantial pragmatic issues exist in rolling out and maintaining such a program worldwide due to inadequate supply of facial masks. But notwithstanding this limitation, this information may be of use to other cities, in other parts of Asia, Europe and the US that are currently experiencing rising epidemics of COVID-19. Limiting transmission while maintaining economic activity until a vaccine is available would be the ultimate goal."
33767,Analysis of the epidemic growth of the early 2019-nCoV outbreak using internationally confirmed cases,"2. ? = before January 21 and ? = 2 × on and after January 21; 3. ? = 0 before January 23 and ? = × on January 23. The second choice is intended to model the possible panic effect after human-to-human transmission was publicly confirmed. The third choice is impossibly extreme. We only included it to compare our results with assuming a simple exponential model for # with no offset, thereby ignoring the effect of the January 23 travel ban."
33767,Analysis of the epidemic growth of the early 2019-nCoV outbreak using internationally confirmed cases,"In fitted linear regressions for logarithm of mean infection counts versus, Modeling the effect of the travel ban on January 23 (Panels B and C, Figure 2 ) visually improves the fit to the data when compared to ignoring the travel ban (Panel D, Figure 2 ). The fitted growth exponent using our working model was = 0.25 (Panel B). This is consistent with our prediction of in the last paragraph based on the decreasing infections after January 19. On the contrary, if we assumed the travel rate doubled in the last three days, a similar calculation shows that the stationary point in Panel A should be around January 16. These qualitative assessments show that our working model provide superior fit to the data."
33767,Analysis of the epidemic growth of the early 2019-nCoV outbreak using internationally confirmed cases,"We further performed a thorough sensitivity analysis of our results (Table 1 and Online Supplement) using a different estimation period, the other two travel rates, and the incubation period and serial interval reported for the severe acute respiratory syndrome (SARS) (Donnelly et al., 2003; Lipsitch et al., 2003) . We found that our estimated epidemiological parameters are relatively insensitive to these choices unless we ignore the outbound travel ban on January 23. We also performed a sensitivity analysis to the prior chosen for the rate of travel. Not surprisingly, we found that the estimated growth exponent is not sensitive to the choice, but the total number of infections are very sensitive to the choice (Online Supplement)."
33767,Analysis of the epidemic growth of the early 2019-nCoV outbreak using internationally confirmed cases,"A third distinction with the analysis by ) is that our model takes into account the restricted outbound travel from Wuhan since January 23, 2020 ---a milestone event in this epidemic. The analysis by used a more complicated susceptible-exposedinfectious-recovered (SEIR) model and only accounted for the quarantine of Wuhan in their forecast but not in their estimation. Ignoring the travel ban since January 23 could also produce much smaller growth rate in our model. However, we have convincingly demonstrated that this leads to very poor fit of the distribution of infection time."
33767,Analysis of the epidemic growth of the early 2019-nCoV outbreak using internationally confirmed cases,"Despite these potential limitations, we convincingly demonstrated that a simple theoretical model ---exponential growth with correction for the travel ban on January 23 ---provides very good fit to the internationally confirmed cases with detailed case trajectories. Our results suggest that the early outbreak of 2019-nCoV could have been spreading much faster in Wuhan than previous estimates. This has important implications in designing prevention measures to control the outbreak in other cities in China and around the world. On the more positive side, our simulated infection rates in January 21 to 23 showed visually significant departure from the previous growth pattern (Panel B, Figure 2 ). This gives some evidence that the prevention measures following the public confirmation of human-to-human transmission in the evening of January 20 were effective."
33788,The effect of travel restrictions on the spread of the 2019 novel coronavirus (2019-nCoV) outbreak,"Starting in December 2019, Chinese health authorities have been closely monitoring a cluster of pneumonia cases in the city of Wuhan, in Hubei province. It has been determined that the pathogen causing the viral pneumonia among affected individuals is a new coronavirus (2019-nCoV) (1) . As of February 7th, 2020, a total of 31,213(2) cases have been detected and confirmed in Mainland China. Internationally, there are more than 200 additional cases detected and confirmed in 23 countries (3) . In this work we model both the domestic and international spread of the 2019-nCoV epidemic. We estimate the effects of the travel ban implemented in Wuhan and the international travel restrictions adopted by a number of countries in early February, 2020."
33788,The effect of travel restrictions on the spread of the 2019 novel coronavirus (2019-nCoV) outbreak,"for R 0 , the overall evolution of the epidemic is determined by the growth rate of infectious individuals and generates results consistent with those presented here. Results under the assumptions of a different generation time (T g = 9), and the presence of mildly symptomatic individuals not detected internationally are reported in the Supplementary To analyze the effect of the travel ban within Wuhan, we implemented long-range travel restrictions beginning on January 23rd and restricted the local commuting flows on January 25th. Initially, we assume no changes in the transmissibility and disease dynamics. The model output shows no noticeable differences in the epidemic trajectory of Wuhan, while it shows a delay of about 3 days occurring for other locations in China (see Fig. 1A ). The overall reduction of cases in Mainland China excluding Wuhan is close to 20% by February 22, with a relative reduction of cases across specific locations varying in a range from 1% to 57%, (Fig. 2) . With a doubling time of approximately 5 days, this level of reduction corresponds to only a modest delay of the epidemic trajectory of 1 to 6 days. These results are in agreement with estimates resulting from the combination of epidemiological and human mobility data (21) . The model indicates clearly that as of January 23, 2020, the epidemic was seeded in several locations across Mainland China. As an independent validation test, we show in fig 1B) the cumulative number of cases in Mainland China provinces through February 5, 2020, as reported from DXY.cn, a Chinese online community network for physicians, health care professionals, pharmacies and healthcare facilities established in 2000 (22; 16) , and compare these results with model projections. The model projections are highly correlated with the observed data (Pearson's r = 0.77, P < 0.000001), although as expected we find that there are significantly fewer reported cases than projected (See Fig.  1 B) . If we assume that the observed number of cases are the result of different binomial processes that with a certain probability will determine the actual detection of a case, we find that the median ascertainment rate of detecting an infected individual in the population is equal to 19.59% [IQR: 14.36%, 35.58%] in Mainland China. In other words, our model suggests that surveillance only detects one out of five cases."
33788,The effect of travel restrictions on the spread of the 2019 novel coronavirus (2019-nCoV) outbreak,"The model allows us to estimate the number of case importations in international locations from Mainland China. We analyze how this number would increase according to projections in a fully status quo scenario compared to the presence of a travel ban. In Fig. 1C ) we report the mean number of total international importation events in the two scenarios. We find an 80% reduction in cases imported from Mainland China to other countries until the end of February. While the number of cases imported internationally initially has a marked decrease, it picks up again in the following weeks with importation from other locations in China. The model indicates that after the travel restrictions in Wuhan are implemented on January 23, the top 5 ranked cities as the origin of international case importations are Shanghai, Beijing, Shenzhen, Guangzhou, and Kunming. Similarly, the model allows ranking countries across the world according to the relative risk of importing cases from Mainland China. More precisely the relative risk is defined for each country Y , as the relative probability P (Y ) that a single infected individual travels from the index areas to that specific destination Y . In other words, given the occurrence of one exported case, P (Y ) is the relative probability that the disease carrier will appear in location Y , with respect to any 3 . CC-BY-NC-ND 4.0 International license It is made available under a author/funder, who has granted medRxiv a license to display the preprint in perpetuity. 4 . CC-BY-NC-ND 4.0 International license It is made available under a author/funder, who has granted medRxiv a license to display the preprint in perpetuity."
33788,The effect of travel restrictions on the spread of the 2019 novel coronavirus (2019-nCoV) outbreak,"other possible location. This risk depends on the travel flow from cities in Mainland China to other countries and the disease prevalence in those cities. It is also worth remarking that our traffic flows are origin destination data that do not depend on traveling routes, and are a proxy for the actual mobility demand across cities. In Fig. 3 we provide a visualization of how each one of the top cities in China contribute to the relative risk of the top 20 countries at risk of importation for the dates before and after the travel ban in Wuhan was in effect. In particular, before the travel ban 84% of the internationally imported cases originated from Wuhan; while after the travel ban, the top 10 contributors to the relative risk are needed to account for at least ∼ 80% of the internationally imported cases where the top three contributors are: Shanghai (27.85%), Beijing (14.28%), and Shenzhen (13.68%). In terms of relative risk of importation, the countries at higher risk of importation after the implementation of the Wuhan travel ban are: Japan (11.01% pre-travel ban, 13.97% post-travel ban), Thailand (22.89% pre-travel ban, 12.01% post-travel ban), Republic of Korea (7.48% pre-travel ban, 11.58% post-travel ban), Taiwan (9.32% pre-travel ban, 9.88% post-travel ban), and USA (4.66% pre-travel ban, 5.91% post-travel ban)."
33788,The effect of travel restrictions on the spread of the 2019 novel coronavirus (2019-nCoV) outbreak,"Even in presence of the above limitations, the analysis of the Wuhan 2019-nCoV outbreak and the modeling assessment of the effects of travel limitations could be instrumental to national and international agencies for public health response planning. We show that by January 23 2020, the epidemic had already spread to other cities within China. The travel quarantine around Wuhan has only modestly delayed the epidemic spread to other areas of China. This is in agreement with separate studies on the diffusion of the 2019-nCoV virus in China (29; 21; 30). The model indicates that while the Wuhan travel ban was initially effective at reducing international case importations, the number of cases observed outside China will resume its growth after 2-3 weeks from cases that originated elsewhere. Furthermore, the modeling study shows that additional travel limitations up to 90% of the traffic have a modest effect unless paired with public health interventions and behavioral changes that achieve a considerable reduction in the disease transmissibility (31). The above results provides data with potential uses for the definition of optimized containment schemes and mitigation policies that includes the local and international dimension of the 2019-nCoV epidemic."
34190,The effectiveness of full and partial travel bans against COVID-19 spread in Australia for travellers from China.,"In response to the epidemic of COVID-19, (1) Australia implemented a travel ban from China on February 1 st 2020, adding Iran and then South Korea to the ban on February 29 th and March 5 th respectively. In addition, Australians evacuated from Wuhan and from the Diamond Princess cruise ship were quarantined for two weeks in dedicated quarantine facilities. The ban on travel from China has been periodically reviewed, with lifting of restrictions announced on February 23 rd for high school students, who number less than 800. In contrast, over 120000 university students are unable to enter Australia to commence or resume their studies, and a booming tourism industry has ceased."
34190,The effectiveness of full and partial travel bans against COVID-19 spread in Australia for travellers from China.,"Travel bans and social distancing measures are effective public health tools to control epidemic diseases (2), and Australia successfully delayed the introduction of the 1918 pandemic by 1 year and reduced the total mortality compared to other countries (3) . However, travel bans are not sustainable indefinitely, and a careful risk analysis needs to be done comparing the health and economic consequences of alternative scenarios. The epidemic in China peaked on February 5 th and has declined since (4) . The risk of importation of COVID-19 cases through travel from an affected country is proportional to the volume of travel from that country and their prevalence of infection at that time point. We aimed to estimate the impact of the implementation of the travel ban on China from February 1 st 2020 on the epidemic trajectory in Australia, as well as the impact of lifting the ban completely or partially from the 8 of March."
34190,The effectiveness of full and partial travel bans against COVID-19 spread in Australia for travellers from China.,"1. No travel ban -the epidemic curve if the travel ban was never placed 2. Complete travel ban from February 1st to March 8st, followed by complete lifting ban 3. Complete travel ban from February 1st to March 8st, followed by partial lifting ban (allowing university students, but not tourists, to enter the country)"
34190,The effectiveness of full and partial travel bans against COVID-19 spread in Australia for travellers from China.,"The evacuations from Wuhan and the Diamond Princess Cruise ship are not considered in this model, which only examines regular travel between China and Australia. In order to estimate the effectiveness of the travel ban that has been implemented in Australia for travellers from China, we did not consider bans to other countries. We assumed that the chance of cases coming into Australia from China depends from the number of cases in China and the number of travellers to Australia. To estimate the number of people infected that are predicted to enter Australia every two weeks from 20/01 to April, we utilised 2019 air travel passenger movements between China and Australia, derived from incoming passenger arrival cards, with data aggregated monthly and published by the Australia Bureau of Statistics (5) . For the purpose of this analysis air movements of passengers between China and Australia were derived from 2019 data. A baseline level of entries into Australia from China was calculated from the total number of entries over the April -Jun 2019 time period and was assumed to represent the baseline arrivals for the purpose of tourism and other business. The seasonal excess of travellers was then calculated by deducting this baseline from the January-March 2019 data. The seasonal excess arrivals were assumed to represent the arrival of international students starting the 2019 study year, which begins in February to March each year. Where travel bans were instituted in this analysis, or lifted, it was assumed that international students unable to enter Australia would return to Australia following the lifting of the ban, 60% in the rest of March and the remaining 40% over the month of April. However, tourists not able to travel during a travel ban were not assumed to enter Australia at a later date. Tourism activity was assumed to recover to baseline levels immediately after the lifting of a travel ban. The daily number of travellers from China to Australia in each month and for each scenario is showed in Table S2 of the supplementary material."
34190,The effectiveness of full and partial travel bans against COVID-19 spread in Australia for travellers from China.,"Where N is the total population of China and ( , + 14) is the number of people travelling from China to Australia in every two weeks period. When calculating the prevalence of infection in China, we started from two weeks before the period travelling in order to include the people that could be infected and in a latent state. In scenarios 2 and 3, we assumed a linear declining distribution in time of travel for university students waiting to enter the country after lifting of the travel ban. A full and partial lifting of the ban was examined. In the partial ban, over 150,000 university students can enter Australia, but the just over 80,000 expected tourists not."
34190,The effectiveness of full and partial travel bans against COVID-19 spread in Australia for travellers from China.,"The cases of COVID-19 occurring over time in Australia due to imported cases from China were estimated for each scenario. We used an age specific deterministic model, with 8 mutually exclusive compartments: susceptible (S), Latent traced (LT), Latent untraced (LU), Infectious (I), Isolated (I), Recovered (R) and dead (D). Each of those compartments is divided in 18 age stratified groups each of 5 years duration, ranging from 0 to 84 years old plus an additional age group of 85+ years. The entire Australian population was considered susceptible. The duration of each model run is 400 days. The initial infected cohort is assumed to be generated from cases arriving from China by air. After arrival of an infected case, it is assumed that, if and when they become symptomatic, they are isolated, and a designated portion of their contacts will also be quarantined. Cases transition between epidemiological compartments in accordance with transition rates determined by their duration of stay in each compartment. Model parameters are shown in Table 1 . Further details of the model (diagram and differential equations) are described in the supplementary material. We conducted a sensitivity analyses on the proportion of asymptomatic people, and based on growing evidence of equal viral loads in symptomatic and asymptomatic cases(9-12), we considered the latent period to be equally infectious as the symptomatic period. The proportion of asymptomatic infections, being the main source of community transmission in scenarios where the travel bans are lifted, was assumed to be 34.6% based on testing of passengers aboard the Diamond Princess cruise ship (13, 14) . The model uses an optimistic assumption that 80% of contacts are identified and quarantined, and 90% of symptomatic cases are isolated after 5 days (17) . Studies show a long, mild prodrome of several days before people feel unwell enough to seek medical attention, which is also considered in the model (15) . "
34190,The effectiveness of full and partial travel bans against COVID-19 spread in Australia for travellers from China.,"The copyright holder for this preprint . https://doi.org/10.1101/2020.03.09.20032045 doi: medRxiv preprint We found that following the peak on February 5 th and decline of the epidemic in China, the probability that an infected traveller can arrive in the partial ban scenario (allowing university students only) is low. The complete removal of travel restrictions on 8 th of March results in an estimated arrival of 5 cases in the first two weeks and 1 in the following two weeks. However, if we compare a 5 week ban scenario (scenario 2) with the scenario without a travel ban (scenario 1), we estimate that 32, 43 and 36 infected coming every two weeks from the 26 of January would have been averted. Due to a surge of students coming in the first two weeks following the lifting of the ban in the second scenario, an additional 2 more infected are estimated to enter from 8 to 21 of March (Table 2 ). In Figure 3 we show the epidemic curve without and with the ban implemented for 5 weeks followed by a full lifting (scenario 1 and 2) and we show a large impact on averting an epidemic in Australia. In both cases, the model reproduces the 15 notified imported cases reported in Australia between the 20 of January and 8 of February. The modelled epidemic in scenario 2, with the full ban, predicts 57 cases in Australia by the 6 th of March. The notified cases by 6 th of March were 66, however we did not account for imported cases from other countries"
34190,The effectiveness of full and partial travel bans against COVID-19 spread in Australia for travellers from China.,"We estimated that the travel ban implemented on 1 of February by Australia has been very effective, reducing the number of cases and deaths from COVID-19 by about 87%. Studies have been published on effectiveness of domestic and international travel restrictions on COVID-19 (19, 20) . However, this study is the first one to show the effectiveness of travel ban in Australia, and can inform a phased approach of partial lifting of bans when cases in the source country decline. This allows monitoring of the ongoing situation in China, which may yet see a second wave of the epidemic. Our estimate of the true epidemic curve is supported by other studies (7, 8, 21) , and projected case numbers would change with any change in this estimate. Even if the true number of cases in China is 10 or 100 times that reported, only a fraction of the entire population of China has been infected, which leaves a possibility of a subsequent wave of the epidemic. If cases increase in China, the model can provide estimates of risk based on daily new case numbers."
34190,The effectiveness of full and partial travel bans against COVID-19 spread in Australia for travellers from China.,"We do not consider cases coming in from other countries -however, this study illustrates the principle of travel bans and public health impact on epidemic control using China as a case study. A further limitation is the uncertainty of parameters used, particularly the proportion of asymptomatic cases. We have used a conservative estimate, but if the rate is higher than 40%, the outcomes would be worse. While it has been showed that distancing measures are highly effective (2, 22) a systematic review looking at the effectiveness of travel restrictions (23) , shows that international travel restriction are effective in delaying the epidemic but may not contain it. We also assumed a very optimistic scenario of 80% of contacts being identified, which may not occur with high case numbers, if a high proportion of asymptomatic transmission is occurring, or if self-quarantine is ineffective. In this study we assumed voluntary home quarantine, which is showed to be about 50% effective in R0 reduction (16) , however there could be an increased risk of intra-household transmission infected people to contacts (24) , which is not considered in this model."
34190,The effectiveness of full and partial travel bans against COVID-19 spread in Australia for travellers from China.,"We showed that the ban implemented for travellers from China, when the epidemic was almost at its peak, substantially delayed the spread into Australia. There is now evidence of community transmission in Australia, but the epidemic is still in the early stages, and this study provide evidence to support the new travel bans that have been implemented on Iran and South Korea, in order to delay the epidemic. The model predicted 57 cases by March 6 th in Australia, which is slightly less than the notified number of 66, which suggests the model assumptions were reasonable, given we did not account for cases coming in from other countries. Community transmission in Australia in early March is likely linked to imported cases from China, given the fairly long incubation period and less than 3 incubation periods since the first evacuation of Australians from Wuhan on February 3rd. The model fit to observed data was good, also suggesting the epidemic is still possible to contain, if adequate resources are available for thorough contact tracing."
34305,Temporal relationship between outbound traffic from Wuhan and the 2019 coronavirus disease (COVID-19) incidence in China,"The 2019 coronavirus disease (COVID-19) outbreak occurred during the mass migration period prior to the Chinese New Year in the city of Wuhan, Hubei province, a central Chinese hub for transportation and industry. On January 23, a travel ban put the city of Wuhan under quarantine, all transportations into and out of the city were canceled, impacting more than nine million people. It is reported that more than five million people have left Wuhan in the days before the travel ban [1] , which may have accelerated the spread of COVID-19 to other provinces in China."
34305,Temporal relationship between outbound traffic from Wuhan and the 2019 coronavirus disease (COVID-19) incidence in China,"Several analyses have evaluated the impact of migration on the COVID-19 outbreak. For example, Du et al. estimated that COVID-19 may have been transported from Wuhan to more than 130 Chinese cities and all four major metropolitan areas by January 23 [2] . Tian et al. reported that the travel ban slowed the transmission of infection to other Chinese cities by an average of 2.9 days [3] . Chinazzi et al. suggested that the travel ban delayed the overall epidemic progression of COVID-19 in China by 3-5 days, and may reduce the number of cases outside of China by 80% by the end of February [4] . Further, Jin et al. and Chen et al. reported that the cumulative migration from Wuhan was highly correlated with the number of reported cases in other provinces in China, with correlation coefficients ranging from 0.5 to 0.9 [5, 6] ."
34305,Temporal relationship between outbound traffic from Wuhan and the 2019 coronavirus disease (COVID-19) incidence in China,"However, no study to date has estimated the time lag between traffic and disease incidence and the total number of cases prevented by the travel ban."
34305,Temporal relationship between outbound traffic from Wuhan and the 2019 coronavirus disease (COVID-19) incidence in China,"This analysis aimed to fill in the gap by examining the time-lagged effect between the volume of outbound traffic from Wuhan with the COVID-19 incidence in 31 Chinese provinces during January-February 2020. We further evaluated the overall intervention effect of the Wuhan travel ban by the end of February. Our study used time-series analysis to estimate the association between travel volume and subsequent COVID-19 incidence, which is less biased as it accounts for the strong autocorrelation within data that are generated from sequential observations. All rights reserved. No reuse allowed without permission. author/funder, who has granted medRxiv a license to display the preprint in perpetuity."
