index,title,text
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"The general characteristics of the participants are shown in Table 2 . There were no statistically significant differences between surveys except perceived economic status, affective risk perception, cognitive risk perception. Nearly half of the participants were female, aged <50 years, were educated up to high school or below, were from the affected area, showed disapproval of the president or the ruling party. Majority of the participants were employed, were in the middle economic status, metropolitan. More than half of participants were worried, but had views that epidemic will subside. Figure 1 reports how the outbreak proceeded, with three overlapping transmission periods, the timing of the five independent surveys, and the risk perception rates. Differences were investigated between affective and cognitive risk proportions throughout the epidemic periods."
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Unlike the cognitive risk perception, no difference was found by gender in the cognitive risk perception (Table 4) . Furthermore, respondents aged >30 years were consistently less aware of the cognitive risk during MERS-CoV epidemic. Generally, no not statistically significant association was found with educational attainment, occupation, perceived economic status, MERS-CoV affected area, and metropolitan area. Similar to the affective dimension, those who 1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59 u.a.: unavailable data; * P < 0.05. a There was small sample size of those who perceived societal-level risk those in the upper economic level in survey 5, the perceived household economic status was excluded from the survey 5 model."
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Third, we found that gender, age, perceived economic status, residential area, party identification correlated significantly with risk perception. According to multiple logistic regression analyses, being female was predisposed to greater risk perception at the affective risk perception, but not at the cognitive dimension. Previous studies that investigated risk perception by gender also showed that a lower risk perception was associated with the male gender. 3 28 37-39 Possible explanation for lower perception of risk by male are that male have more to gain from risky behaviors. 40 However, previous studies did not distinguish between the level of risk perception. Further research is needed to determine why the same female group showed differences in perceived risk for affective and cognitive levels. The older the respondents, the lower the perceived cognitive dimension, but the opposite occurred weakly at the affective risk perception. The correlation with age and affective risk perception was not significant in the most model (survey 1, survey 2, survey 3, survey 4 models). We found that the higher the age, the higher president's job approval rating. The effect of trust may lead to a reduction in the cognitive risk perception among older respondents. Further research is needed as to why the effect of trust in government had not been shown in the affective risk perception."
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Given that some hierarchy-specific trends in income level were observed only in the overall model of personal-level risk perception, these results consistent with previous studies. [41] [42] [43] The location effect on risk perception also was evaluated in this study, however it was not clear the correlate with risk proximity and risk perception. 44 There were no significant differences in the proportions of those with risk perception according to the major socioeconomic characteristics (education, income level, occupation). It is necessary to further investigate the correlation with demographic factors and risk perception."
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Third, because of the rapidly evolving epidemic, this study could not evaluate the validity of the questionnaire using a test-retest design. Fourth, small sample size of some variables once stratified, i.e. perceived household economic status, led to the exclusion of major socioeconomic characteristics from further analyses. This study is the first to evaluate the differences in risk perception at affective and cognitive dimension and the relationship between trust in government and the both risk perceptions."
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"This study suggests that even if cognitive risk perception is dissolved, affective risk perception can continue during MERS-CoV epidemic. Risk perception associating factors (i.e. gender, age, self-reported economic status) appear to be noticeably different between affective and cognitive dimensions. It also indicates that trust in the government influence not only affective risk perception but also cognitive risk perception. There is a need for further 1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60   F  o  r  p  e  e  r  r  e  v  i  e  w  o  n  l  y   3 efforts to understand the mechanism regarding the general public's risk perception for effective risk communication."
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Univariate analyses using chi-square test were performed in the four consecutive surveys, entirely and respectively, to identify the relationships between risk perception and each demographic variable. We used multivariable logistic regression analyses to explore factors influencing risk perceptions (affective and cognitive) in the four surveys, entirely and respectively. Multivariable logistic regression model was adjusted for gender, age, educational attainment, occupation, self-reported household economic status, affected area, residential area, presidential job approval, and party identification. The self-reported household economic status was excluded in survey 4 model with cognitive risk perception. These exclusions were because there was small sample size of those who perceived cognitive risk in the upper economic level in survey 4. Missing values of any variable were ≤2.7%. Using logistic regression analysis for each affective and cognitive risk perception, ""y = 1"" was used respectively when ""worried"" in affective and when ""spread"" in cognitive, otherwise ""y = 0"" was used."
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"The general characteristics of the participants are shown in Table 2 . There were no statistically significant differences between surveys except self-reported economic status, affective risk perception, cognitive risk perception. Nearly half of the participants were female, aged <50 years, educated up to high school or below, from the affected area, and showed disapproval of the president or the ruling party. Majority of the participants were employed, of middle economic status, and metropolitan. More than half of participants were worried but had views that the epidemic would subside. Figure 1 reports how the outbreak proceeded, with three overlapping transmission periods, the timing of the four independent surveys, and the risk perception rates. Differences were investigated between affective and cognitive risk proportions throughout the epidemic periods."
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Overall risk perception of the four surveys at affective proportion (53.8%) was nearly two times higher than at cognitive dimension (30.3%). Affective risk perception proportions were always higher than cognitive dimension during the present study periods. Of the affective risk perception, proportion was initially high during survey 1 (55.0%), rose during survey 2 (62.8%), and declined again during surveys 3 and 4 (52.2% and 44.9%, respectively). A similar trend was observed in the cognitive risk perception proportions. The percentages of respondents who reported as being ""worried"" or ""spread further"" decreased gradually after survey 2. Cognitive risk perception proportions decreased more rapidly than affective aspect, over time, from 52.6% and 62.8% in survey 2 to 9.0% and 44.9% in survey 4, respectively. At the beginning of the occurrences of tertiary and quaternary cases, we identified high perceived risk in both the affective and cognitive aspects proportions. Table 3 shows the association between variables and risk perception of MERS-CoV at the affective dimension. The result showed that gender, age, educational attainment, self-reported economic status, area, presidential job approval rating, and party identification were significantly associated with affective risk perception. Women (adjusted OR [aOR] 1.72-2.00; 95% confidence interval [CI] 1.14-2.86) were more likely to perceive MERS-CoV risk at affective dimension, which decreased with time, and subsequently increased again. Groups of older than 40 years were less aware of the risk (aOR 0.58-0.76; 95% CI 0.28-1.56) in survey 1; however, they perceived the risk more over time (aOR 2.84-3.29; 95% CI 1.27-6.66) in survey 4. The association of education with affective risk perception was non-significant except university degree in the overall survey (aOR 0.73; 95% CI 0.55-0.96). Lower economic status and those living in metropolitan cities paid more attention to the affective risk of MERS-CoV in the overall model. Those who disapproved of the president and the ruling party had higher risk perception at the affective dimension; the peak of disapproval was found in survey 1. 1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59 "
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Unlike the cognitive risk perception, no difference was found by gender in the cognitive risk perception (Table 4) . Furthermore, respondents aged >30 years were consistently less aware of the cognitive risk during MERS-CoV epidemic. Generally, no not statistically significant association was found with educational attainment, occupation, self-reported economic status, MERS-CoV affected area, and metropolitan area. Similar to the affective dimension, those who disapproved of the president and the ruling party had higher risk perceptions at the cognitive dimension. 1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59 1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59 First, we found that affective risk perception responded faster and lasts longer. The affective risk perception proportions were always higher than at the cognitive dimension. Risk perception increased with new generations of transmission, such as with the tertiary and quaternary infection. Both risk perceptions tended to decrease over time and the cognitive risk perception declined more rapidly."
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Second, our study shows that low trust in government had influenced both affective and cognitive risk perceptions. After party identification was adjusted for, we examined correlation with trust and risk perception. It is consistent with previous studies that trust in government could shape the public`s risk perception (both affective and cognitive). 21 22 26 27 However, the previous studies have not distinguished between affective and cognitive reaction when evaluating the impact of trust regarding contagious diseases during outbreaks. 3 12 23 24 28-30 Our findings suggest that trust in government is correlated with both affective and cognitive risk perception and it is important to understand the relationship between trust in government and two different aspects of risk perceptions. Those who did not support the president were reported to have had higher risk perception in both the affective and cognitive levels. In the group that did not approve of the president, the probabilities of risk perception were higher at the cognitive dimension than at affective dimension. In the early days of the MERS-COV outbreak, the government did not specify details regarding scientifically uncertain information in order to reduce public anxiety over the crisis, nor did the government disclose which hospitals the confirmed patients had visited. This resulted in increased public distrust in the government. 4 5 8 9 Similar patterns of distrust in the government was associated with the spread of infection, during the outbreak of Ebola. 34 35 Those who disapproved of the ruling party had also higher risk perceptions. Identification of party can be classified in the political aspect of trust. 36 There is need to investigate further comprehensive understanding of trust`s effect on risk perception. 1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60   F  o  r  p  e  e  r  r  e  v  i  e  w  o  n  l  y 17 Third, we found that gender, age, self-reported economic status, residential area, party identification correlated significantly with risk perception. According to multiple logistic regression analyses, being female predisposed to greater risk perception at the affective risk perception, but not at the cognitive dimension. Previous studies that investigated risk perception by gender also showed that a lower risk perception was associated with the male gender. 3 28 37-39 Possible explanation for lower perception of risk by male are that male have more to gain from risky behaviors. 40 However, previous studies did not distinguish between the level of risk perception. Further research is needed to determine why the same female group showed differences in perceived risk for affective and cognitive levels. The older the respondents, the lower the perceived cognitive dimension, but the opposite occurred weakly in the affective risk perception. The correlation with age and affective risk perception was not significant in most model (survey 1, survey 2, survey 3 models). After trust in government was adjusted for, we found correlation between older age and lower cognitive risk perception."
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Given that some hierarchy-specific trends in income level were observed only in the overall model of affective risk perception, these results were consistent with previous studies. [41] [42] [43] The location effect on risk perception also was evaluated in this study, but it was not clear the correlation with risk proximity and risk perception. 44 There were no significant differences in the proportions of those with risk perception according to the major socioeconomic characteristics (education, income level, occupation). It is necessary to further investigate the correlation with demographic factors and risk perception. 1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60   F  o  r  p  e  e  r  r  e  v  i  e  w  o  n  l  y   18 This study, which used a serial cross-sectional study design had some limitations. First, the study used a cross-sectional study design. Thus, causal relations between personal characteristics and risk perceptions could not be determined-rather, it could only suggest their relevance. Second, this study could not evaluate the intensity of risk perception, because it only included questions focusing on whether or not participants recognized the risk at the different levels. It would be useful to evaluate risk perceptions of respondents qualitatively if questions about the circumstances and characteristics of risk perception were surveyed in future studies."
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Third, because of the rapidly evolving epidemic, this study could not evaluate the validity of the questionnaire using a test-retest design. Fourth, small sample size of some variables once stratified (e.g., self-reported household economic status)_led to the exclusion of major socioeconomic characteristics from further analyses."
37747,"Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020","The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries. Based on the experience from Italy, countries, hospitals and intensive care units should increase their preparedness for a surge of patients with COVID-19 who will require healthcare, and in particular intensive care."
37747,"Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020","On 31 December 2019, a cluster of pneumonia cases of unknown aetiology was reported in Wuhan, Hubei Province, China. On 9 January 2020, the China Center for Disease Control and Prevention reported the causative agent as being a novel coronavirus now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) [1] . Since, the illness resulting from SARS-CoV-2 infection has been named coronavirus disease . Evidence to date is that ca 80% of individuals with COVID-19 have a mild disease, i.e. a respiratory tract infection with or without pneumonia, and most of these recover [1] . In ca 14% cases, COVID-19 develops into a more severe disease requiring hospitalisation while the remaining 6% cases experience critical illness requiring intensive care. The mortality of patients hospitalised due to COVID-19 is ca 4% [1] . In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China. We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with that in Italy during 31 January-15 March 2020."
38154,SARS-CoV-2 is an appropriate name for the new coronavirus,"We have read with great interest the Correspondence by Shibo Jiang and colleagues, 1 in which they propose a name change for the newly emerged coronavirus, 2 which was recently designated severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) by the Coronavirus Study Group of the International Committee on Taxonomy of Viruses. 3 The authors argued that the use of SARS in the virus name could confuse the public about the disease that it causes; in addition, they noted that the name SARS-CoV-2 is not consistent with the disease name chosen by WHO, coronavirus disease 2019. The authors also indicated that scientifically, SARS-CoV-2 is naturally occurring and different from other SARS-like or SARS-related coronaviruses that are mainly characterised by their genome sequences. Furthermore, given the probability of future attenuation of this virus to a low-pathogenic form, the authors predict that the use of the name SARS-CoV-2 might have adverse effects, both socially and economically. On these grounds, the authors suggest that the name of the new virus is changed to human coronavirus 2019 (HCoV-19). Although these concerns and suggestions are appreciated, we feel that the adoption of SARS-CoV-2 by the Coronavirus Study Group was appropriate."
38154,SARS-CoV-2 is an appropriate name for the new coronavirus,"We also believe that the use of the name SARS-CoV-2 will not affect social stability and economic development in the affected countries, as the authors envision. Given that the cross-species transmission of SARS-CoV-2 is currently not well understood, and no effec t ive approach to stop such zoonotic transmission has been established, SARS-related coronaviruses, such as SARS-CoV-2 (or even SARS-CoV-3 in the future), might continue to emerge and reemerge. This has been exemplified in the transmission of Middle East respiratory syndrome-related coronavirus, in which multiple spillover events occurred from camels to humans, resulting in human infec tions. 6 Thus, keeping SARS in the names of viruses of that species would be beneficial to keep the general public vigilant and prepared to respond quickly in the event of a new viral emergence. Should SARS-CoV-2"
38355,"Laboratory readiness and response for novel coronavirus (2019-nCoV) in expert laboratories in 30 EU/EEA countries, January 2020","Timely detection of novel coronavirus (2019-nCoV) infection cases is crucial to interrupt the spread of this virus. We assessed the required expertise and capacity for molecular detection of 2019-nCoV in specialised laboratories in 30 European Union/European Economic Area (EU/EEA) countries. Thirty-eight laboratories in 24 EU/EEA countries had diagnostic tests available by 29 January 2020. A coverage of all EU/EEA countries was expected by mid-February. Availability of primers/probes, positive controls and personnel were main implementation barriers."
38355,"Laboratory readiness and response for novel coronavirus (2019-nCoV) in expert laboratories in 30 EU/EEA countries, January 2020","In early January 2020, it became evident that a new pathogenic human coronavirus, provisionally named novel coronavirus (2019-nCoV), had emerged in China [1, 2] . The virus is causing an outbreak, which started in the metropole Wuhan, but was seeded through travellers across China with ongoing secondary chains of transmission in a wider geographical area. As at 10 February 2020, 40,553 confirmed cases including 910 deaths have been reported worldwide with an increasing number of cases being reported in Europe [3] . So far, instances of secondary spread from international travellers have been limited, but clusters of human-tohuman transmission have been reported involving persons with close contact to confirmed cases [4] . A key knowledge gap is the efficiency of community transmission of 2019-nCoV, including the contribution of mild or asymptomatic cases. On 30 January 2020, the Word Health Organization (WHO) declared the outbreak a public health emergency of international concern (PHEIC) because of these uncertainties, the ongoing seeding of the virus internationally, and the need for preparedness across the world in order to track and control the epidemic. WHO highlighted the crucial role of early detection of cases to interrupt virus spread and emphasised that countries need to put in place strong measures to detect and laboratory-confirm cases early [5] . Here, we assessed the required expertise and diagnostic capacity in specialised laboratories in 30 European Union/European Economic Area (EU/EEA) countries."
38871,Swine acute diarrhea syndrome coronavirus (SADS-CoV) antagonizes interferon-β production via blocking IPS-1 and RIG-I,"Swine acute diarrhea syndrome coronavirus (SADS-CoV), a newly discovered coronavirus, is an enveloped, positive and single-stranded sense RNA virus that belongs to the family Coronaviridae and the genus Alphacoronavirus (Gong et al., 2017; Pan et al., 2017; Zhou et al., 2018a) . SADS-CoV is considered to be the causative agent of the fatal swine acute diarrhea syndrome (SADS) with clinical manifestations of severe, acute diarrhea and rapid weight loss in piglets, which caused significantly economic losses and seriously affected the development of the porcine industry in China (Gong et al., 2017; Pan et al., 2017; Zhou et al., 2018a) . As a newly emerged coronavirus, recent researches of SADS-CoV have been mainly focused on clinical diagnosis, molecular epidemiology, evolution and animal models (Fu et al., 2018; Zhou et al., 2018a, b; Xu et al., 2019) . To our knowledge, interactions between SADS-CoV and the host innate immune response is unknown, and detailed information on it is yet to be obtained."
